Bol Number;Arrival Date;Company Name;Supplier Name;Product Description;Port Of Entry;Shipping Port;Supplier Country;TEU;Weight
HLCUME3230105530;02.02.23;Ford Espa A Sl;Ti Group;Autoparts;Houston, Tx;Tampico;Mexico;01.May;4215
DFDSSHA71068035;31.01.23;Ti Group;Yangzhou Liangcheng Auto Parts Co;Fuel Tank Cover;Long Beach, Ca;Shanghai;China;01.May;910
SNJCTH22120048;30.01.23;Ti Group;Bridgestone Ncr Co Ltd;Air Conditioning Hose;Houston, Tx;Pusan;Thailand;1;3531
DSVF1753010060;29.01.23;Ti Group;Tdk Sensors Ag & Co;Automotive;Charleston, Sc;Stadersand;Germany;01.May;283
DSVF1753010060;29.01.23;Ti Group;Tdk Sensors Ag & Co;Automotive;Charleston, Sc;Stadersand;Germany;01.May;283
DSVF1753010052;29.01.23;Ti Group;Lisi Automotive;Automotive Automotive Automotive;Charleston, Sc;Stadersand;Germany;01.May;1351
DSVF1753010051;29.01.23;Ti Group;Ti Group;Automotive Automotive Automotive Automotive;Charleston, Sc;Stadersand;Germany;01.May;2996
DSVF1753010056;29.01.23;Ti Group;Cohline Gmbh;Automotive Automotive;Charleston, Sc;Stadersand;Germany;01.May;574
DSVF1753010056;29.01.23;Ti Group;Cohline Gmbh;Automotive Automotive;Charleston, Sc;Stadersand;Germany;01.May;574
DSVF1753010049;29.01.23;Ti Group;Ti Group;Automotive;Charleston, Sc;Stadersand;Germany;01.May;477
DSVF1753010057;29.01.23;Ti Group;Ti Poland Sp Z O O;Automotive;Charleston, Sc;Stadersand;Germany;01.May;2243
DSVF1753010050;29.01.23;Ti Group;Ti Group;Automotive Automotive Automotive Automotive Automotive Automotive Automotive Automotive Automotive Automotive;Charleston, Sc;Stadersand;Germany;01.May;1969
DSVF1753010049;29.01.23;Ti Group;Ti Group;Automotive;Charleston, Sc;Stadersand;Germany;01.May;477
DSVF1753010051;29.01.23;Ti Group;Ti Group;Automotive Automotive Automotive Automotive;Charleston, Sc;Stadersand;Germany;01.May;2996
