"Bol Number","Arrival Date","Company Name","Supplier Name","Product Description","Port Of Entry","Shipping Port","Supplier Country","TEU","Weight"
"CHSL412800460ECS","12/11/2022","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","3036"
"SSLLATL218959","05/11/2022","Mando Corp","Paul Bippus Gmbh Co","Bleed Screw Scac Ssll Ams Atl","Savannah, Ga","Stadersand","Germany","1","1704"
"SSLLATL218959","05/11/2022","Mando Corp","Paul Bippus Gmbh Co","Bleed Screw Scac Ssll Ams Atl","Savannah, Ga","Stadersand","Germany","1","1704"
"DSVF1752100050","03/11/2022","Ti Group","Paul Bippus Gmbh & Co","Automotive","Charleston, Sc","Stadersand","Germany","1","164"
"DSVF1752090042","03/11/2022","Ti Group","Paul Bippus Gmbh & Co","Automotive","Charleston, Sc","Stadersand","Germany","1.5","253"
"CHSL409783602ECS","03/11/2022","Ae Bosch C O Pedraza Customhouse El","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Houston, Tx","Stadersand","Germany","1.5","1770"
"DSVF1752100060","03/11/2022","Ti Group","Paul Bippus Gmbh & Co","Automotive","Charleston, Sc","Stadersand","Germany","1","98"
"DSVF1752090042","03/11/2022","Ti Group","Paul Bippus Gmbh & Co","Automotive","Charleston, Sc","Stadersand","Germany","1.5","253"
"DSVF1752100037","03/11/2022","Ti Group","Paul Bippus Gmbh & Co","Automotive","Charleston, Sc","Stadersand","Germany","1.5","489"
"DSVF1752100064","03/11/2022","Ti Group","Paul Bippus Gmbh & Co","Automotive","Charleston, Sc","Stadersand","Germany","1","414"
"DSVF1752100037","03/11/2022","Ti Group","Paul Bippus Gmbh & Co","Automotive","Charleston, Sc","Stadersand","Germany","1.5","489"
"SHKK276945312793","27/10/2022","Paul Bippus Precision Llc","Paul Bippus Gmbh & Co","Machine","Charleston, Sc","Stadersand","Germany","2","25054"
"SHKK276944959098","27/10/2022","Paul Bippus Precision Llc","Paul Bippus Gmbh & Co","Machine","Charleston, Sc","Anvers","Belgium","2.02","26453"
"SHKK276945312793","27/10/2022","Paul Bippus Precision Llc","Paul Bippus Gmbh & Co","Machine","Charleston, Sc","Stadersand","Germany","2","25054"
"SHKK276944959098","27/10/2022","Paul Bippus Precision Llc","Paul Bippus Gmbh & Co","Machine","Charleston, Sc","Anvers","Belgium","2.02","26453"
"CHSL410799697ECS","23/10/2022","Ae Bosch C O Pedraza Customhouse El","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Houston, Tx","Stadersand","Germany","1","2124"
"CHSL411751938ECS","23/10/2022","Ae Bosch C O Pedraza Customhouse El","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Houston, Tx","Stadersand","Germany","1.5","2112"
